            RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield
3751,Rocky Road Chocolate Cake (Crock-Pot),3385,appleydapply,PT4H,PT15M,PT4H15M,2009-09-21T16:59:00Z,"This rich, gooey, cake from Southern Living is &quot;baked&quot; in a slow cooker.  It's best served warm.  Topping with chocolate or vanilla ice cream is a nice touch, but not necessary because the cake is so rich!",Dessert,"c(""instant chocolate pudding mix"", ""eggs"", ""sour cream"", ""butter"", ""vanilla extract"", ""milk"", ""pudding mix"", ""pecans"", ""miniature marshmallows"", ""vanilla ice cream"")",5.0,5.0,715.1,35.6,16.9,119.5,902.7,92.6,4.9,59.8,10.9,,
3752,Coconut Oil on Toast,7608,vanessahstewart,PT1M,PT1M,PT2M,2009-09-21T18:18:00Z,A senior Malaysian chef taught me this recipe on my travels. It has been handed down through the generations and never been published until now.,Breakfast,"""coconut oil""",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1 toast
3753,Veggie Cobbler,4304,jesst,PT25M,PT20M,PT45M,2009-09-22T13:32:00Z,Delicious and healthy one dish veggie entree from Family Fun magazine.  We really enjoyed this - I ended up using almond milk instead of cow's milk because it was on hand.,One Dish Meal,"c(""baking potato"", ""carrots"", ""broccoli floret"", ""frozen corn kernels"", ""unsalted butter"", ""onion"", ""flour"", ""water"", ""milk"", ""salt"", ""pepper"", ""thyme"", ""celery seed"", ""parmesan cheese"", ""yellow cornmeal"", ""sugar"", ""sugar"", ""baking powder"", ""salt"", ""milk"", ""egg"")",5.0,4.0,233.4,9.3,5.3,49.9,506.9,31.1,3.8,6.0,8.3,8.0,
3754,Apple Crisp,3129,GreyhoundX3,PT45M,PT15M,PT1H,2009-09-23T02:11:00Z,"A classic autumn dessert, apple crisp, can be enjoyed all year long.  This is a great recipe that combines cinnamon apples with an oatmeal topping that is similar to an oatmeal cookie.  It is wonderful served warm with vanilla ice cream or whipped cream.",Dessert,"c(""granny smith apples"", ""cinnamon"", ""nutmeg"", ""sugar"", ""dark brown sugar"", ""salt"", ""vanilla"", ""all-purpose flour"", ""dark brown sugar"", ""sugar"", ""cinnamon"", ""quick-cooking oats"", ""butter"", ""salt"")",5.0,2.0,580.5,24.2,14.8,61.0,227.3,91.8,7.2,64.8,4.1,6.0,
3755,Amazing 55 Cent Nutrition Bar,794,internetnut,,PT15M,PT15M,2009-09-23T13:46:00Z,"I'm not sure where this recipe came from. I have not tried this recipe, but I'm posting it for safe keeping. I plan to use vanilla protein powder.",Lunch/Snacks,"c(""rolled oats"", ""vanilla"")",,,254.9,1.9,0.4,3.6,134.2,48.4,3.0,20.8,11.8,10.0,10 bars
3756,Cranberry Smoothie,4457,Sydney Mike,,PT2M,PT2M,2009-09-23T16:24:00Z,"From the 2007 cookbook, More Smoothies for Life, the original recipe calls for frozen berries -- At different times I've used both frozen cranberries AND frozen mixed berries, both resulting in great drinks! The cranberries do make for a somewhat tart drink, but we enjoy it!",Smoothies,"c(""cranberry juice"", ""frozen cranberries"", ""artificial sweetener"")",4.5,5.0,182.6,0.4,0.0,0.0,14.2,46.4,4.6,34.1,0.4,,
3757,Cob off the Cob,174,Sageca,PT15M,PT30M,PT45M,2009-09-23T16:26:00Z,"I love corn but not crazy about eating it on the cob. I devised a way that I can enjoy fresh corn on my plate without the cob.
I used a large bowl to work so you can catch all the corn.
You should go back a second time with your knife to get all the tasty kernels. I included pictures to show the process.",Corn,"c(""water"", ""milk"", ""sugar"", ""butter"", ""salt"")",5.0,1.0,115.2,4.1,2.1,9.4,236.5,18.9,2.4,3.2,3.9,6.0,3 cups
3758,Real Gambas Pil Pil,4370,Brian Holley,PT6M,PT5M,PT11M,2009-09-24T14:31:00Z,"This is the famous SPANISH Tapas dish that has been messed up by so called chefs around the world. 
I know there are other recipes for this dish, but, I live in Spain and this is how they are made here. Fresh RAW prawns should be used, pre cooked prawns turn tough if used and spoil the dish.  I eat this every week at the local tapas bar. For the best result the dish should be cooked and served in a earthenware dish.  Serve with some crusty bread to soak up the liquid.",Spanish,"c(""chili peppers"", ""garlic cloves"", ""olive oil"", ""dry white wine"", ""salt"")",4.5,2.0,343.1,28.4,3.9,157.5,710.8,4.6,0.4,1.2,17.7,4.0,
3759,Eggplant Stacks,3478,Mommy Diva,PT12M,PT5M,PT17M,2009-09-25T01:11:00Z,Make and share this Eggplant Stacks recipe from Food.com.,Lunch/Snacks,"c(""eggplants"", ""extra virgin olive oil"", ""lemon"", ""pesto sauce"", ""tomatoes"", ""feta"", ""basil"")",,,382.0,24.7,9.1,41.7,539.7,36.0,18.5,15.9,12.8,4.0,
3760,Peachtree Martini,4229,Boomette,,PT2M,PT2M,2009-09-28T01:42:00Z,Make and share this Peachtree Martini recipe from Food.com.,Beverages,"""vodka""",5.0,8.0,138.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,
3761,Peachy Enchiladas,7617,Lover of Sweet Trea,PT35M,PT15M,PT50M,2009-09-28T14:32:00Z,Make and share this Peachy Enchiladas recipe from Food.com.,Dessert,"c(""granulated sugar"", ""brown sugar"", ""water"", ""butter"", ""flour tortillas"", ""vanilla ice cream"", ""mint sprig"")",,,379.1,10.9,5.7,20.3,331.8,67.7,1.3,46.6,3.6,6.0,
3762,"Marmie's Bacon, Garlic Asparagus",4572,Marmies,PT10M,PT5M,PT15M,2009-09-28T15:45:00Z,"I was looking for a fast way to prepare my asparagus, I was getting tired of steamed....So I put this together.  Although this certainly is not as fat free  as steamed, it is truly much more flavorful.  It  turned out so delicious that I was sad that I had not cooked larger portions, I loved the crispy, sweet  garlic.  NOTE: (The directions look really long but are only detailed not difficult.)  
I hope you enjoy this super easy recipe.",Vegetable,"c(""bacon"", ""garlic cloves"", ""asparagus spears"", ""parmesan cheese"")",5.0,3.0,51.1,2.7,1.1,4.9,84.4,4.3,1.8,1.2,3.7,4.0,24 spears
3763,Orange Rosemary Fig Jam,820,Rita1652,PT30M,PT30M,PT1H,2009-09-28T15:56:00Z,"This exquisite sweet fig jam has layers of flavor from the orange zest and Grand Marnier, then hints of Rosemary and a slight kick from cayenne chili's.
 This is a nice way to bring your roast pork, chicken over the top. Thin and use as a glaze or use as an accompaniment.",Sauces,"c(""sugar"", ""figs"", ""brown sugar"", ""lemon juice"", ""orange"", ""Grand Marnier"", ""rosemary sprig"", ""fresh cayenne pepper"")",5.0,3.0,49.5,0.1,0.0,0.0,2.4,12.8,0.7,11.9,0.2,,6-7 1/2 pints
3764,Slow-Cooker Pumpkin Pie Pudding,7402,lecole54,PT6H,PT10M,PT6H10M,2009-09-28T16:35:00Z,Make and share this Slow-Cooker Pumpkin Pie Pudding recipe from Food.com.,Dessert,"c(""pumpkin"", ""evaporated milk"", ""sugar"", ""buttermilk baking mix"", ""eggs"", ""butter"", ""pumpkin pie spice"", ""vanilla"")",5.0,1.0,452.7,17.3,9.1,133.2,340.6,64.5,1.1,41.2,11.4,4.0,
3765,Pumpkin Dessert,7445,kansashortcake,,PT10M,PT10M,2009-09-28T16:38:00Z,Make and share this Pumpkin Dessert recipe from Food.com.,Dessert,"c(""fat free cream cheese"", ""low-fat milk"", ""sugar-free instant vanilla pudding mix"", ""pumpkin"", ""cinnamon"", ""pumpkin pie spice"", ""fat-free cool whip"")",,,76.1,0.8,0.5,3.5,407.7,11.3,0.6,1.7,6.6,6.0,
3766,Thai Sticky Chicken,3406,English_Rose,PT40M,PT10M,PT50M,2009-09-29T11:05:00Z,"These sticky chicken pieces are a real treat - enjoy the blend of sweet, sour and salty flavours that is characteristic of Thai cuisine. Time does not includ marinating.",Chicken Thigh & Leg,"c(""chicken"", ""red chili peppers"", ""gingerroot"", ""garlic cloves"", ""lemongrass"", ""cilantro"", ""dark brown sugar"", ""limes"", ""fish sauce"")",,,502.4,31.4,8.9,155.2,1195.0,14.4,1.5,9.0,40.2,,
3767,Blue Ribbon Almond Bear Claws,906,Busters friend,PT15M,PT3H,PT3H15M,2009-09-29T14:23:00Z,"Cool weather is coming &amp; I adore a fresh bear claw with a steaming hot cup of coffee. When I came across this recipe I had to save it. From the Wichita Eagle, this blue ribbon winner at the Kansas State Fair was the winner of the Fleischmann's Yeast &quot;Bake for the Cure&quot; Contest. It was created by Laura McReynolds of Hutchinson, KS. The prep time includes chilling &amp; risings so it is not as labor intensive as the time suggests.",Breads,"c(""butter"", ""all-purpose flour"", ""half-and-half cream"", ""sugar"", ""salt"", ""egg"", ""powdered sugar"", ""almond paste"", ""water"", ""egg"", ""sugar"")",5.0,1.0,355.7,20.0,11.3,67.6,187.2,38.5,1.6,10.1,6.2,18.0,
3768,Grilled Savory Lamb Chops With a Pomegranate Couscous,7495,SarasotaCook,PT30M,PT8H,PT8H30M,2009-09-30T01:08:00Z,"The lamb chops get happy all day in their marinade and then when it is time for dinner.  15 minutes for the chops 10 minutes for the couscous and maybe make some sauteed Kale on the side or you can make your favorite greens. I just love kale, swiss chard or spinach, but green beans or yellow beans, roasted tomatoes, asparagus or acorn squash would be great with this.",Lamb/Sheep,"c(""lamb chops"", ""olive oil"", ""garlic"", ""ground cumin"", ""paprika"", ""plain yogurt"", ""lemon, zest of"", ""orange, juice of"", ""ground black pepper"", ""olive oil"", ""couscous"", ""chicken broth"", ""pistachios"", ""pomegranate seeds"", ""lemon zest"", ""fresh cilantro"", ""cinnamon"", ""olive oil"")",,,1122.5,63.5,24.5,144.6,142.4,88.7,6.9,5.6,47.2,4.0,2 Chops per person
3769,Cuban Fried Chicken With Mojo Seasoning,750,nsomniak6,PT20M,PT1H10M,PT1H30M,2009-10-01T00:48:00Z,Make and share this Cuban Fried Chicken With Mojo Seasoning recipe from Food.com.,Chicken Breast,"c(""boneless skinless chicken breasts"", ""garlic cloves"", ""onion"", ""olive oil"", ""olive oil"", ""onions"", ""garlic cloves"", ""fresh oregano"", ""ground cumin"", ""black pepper"", ""salt"", ""lime juice"", ""water"", ""sherry wine"", ""vinegar"", ""fresh parsley"")",,,255.7,11.7,1.8,68.4,152.7,5.4,0.6,1.2,27.9,4.0,
3770,Peanut Butter Cookies,6578,Chef mariajane,PT10M,PT0S,PT10M,2009-10-02T15:38:00Z,Make and share this Peanut Butter Cookies recipe from Food.com.,Drop Cookies,"c(""unsalted butter"", ""granulated sugar"", ""brown sugar"", ""eggs"", ""all-purpose flour"", ""salt"", ""baking soda"", ""peanut butter"", ""vanilla extract"")",5.0,1.0,230.5,13.6,6.1,35.8,207.9,24.1,1.0,14.0,4.5,,24 cookies
3771,Chai Tea Creme Br&ucirc;l&eacute;e,6578,Chef mariajane,PT45M,PT0S,PT45M,2009-10-04T01:22:00Z,"Soft ,creamy Cr&eacute;me Br&ucirc;l&eacute;e with the delicate hint of Chai tea will delight guests of all ages.  This could be an alternative dessert this Thanksgiving - start a new tradition.  Serve with your favorite biscotti or shortbread and seasonal fruit.  There are many recipes for Chai tea, but in general it's black tea brewed with a mixture of such spices of cardamom, cinnamon, cloves and ginger and is diluted with milk and sugar.  I always use Tetley tea bags, they are so good - the tea is so delicious.",Dessert,"c(""milk"", ""tea bag"", ""granulated sugar"", ""brown sugar"")",,,397.3,30.9,17.7,372.5,64.2,24.8,0.0,19.7,6.8,8.0,
3772,Cattiecann's Pie Crust,7576,CattieCann,,PT30M,PT30M,2009-10-05T16:49:00Z,I was looking for a good pie crust recipe so a cousin of mine gave me her mother's recipe.  I tweaked it a liitle and it hasn't failed me yet.,Dessert,"c(""all-purpose flour"", ""salt"", ""butter"", ""egg"", ""vinegar"", ""cold water"")",,,1287.4,94.5,58.9,296.9,964.9,95.5,3.4,0.5,15.4,,4 pie crusts
3773,Simple Household Disinfectant Spray,5870,The Daycare Lady,,PT5M,PT5M,2009-10-05T16:55:00Z,Make and share this Simple Household Disinfectant Spray recipe from Food.com.,< 15 Mins,"c(""water"", ""lemon juice"")",,,6.8,0.0,0.0,0.0,4.5,2.3,0.1,0.7,0.1,,2 1/4 cups
3774,Fiesta Chicken,7559,cannedfood,,PT3M,PT3M,2009-10-05T17:05:00Z,"Enjoy finger-licking-good flavor. Not only does this kid-friendly dish offer several tasty twists; the “yummy yammy” sauce is also rich in vitamin C, beta carotene and lycopene for a big nutrition boost. *This is part of &quot;1 Recipe 4 Ways&quot;. This recipe includes the Yummy Yammy BBQ Chicken reicpe.",< 15 Mins,"c(""mild green chilies"", ""barbecue sauce"", ""chicken piece"")",,,368.1,22.5,6.2,103.5,971.6,12.2,1.2,3.8,27.4,2.0,
3775,Swiss-Nut Cheese Ball,436,Sharon123,,PT15M,PT15M,2009-10-05T17:12:00Z,"A friend of mentioned how much she loves Swiss cheese balls, so I went on a search to find a recipe. Here's one from several different recipes I found on the web! My friend just had hip surgery done and I'm looking for ways to surprise her and keep her spirits up. I think this will do it, it's good! :)",Spreads,"c(""sharp cheddar cheese"", ""swiss cheese"", ""cream cheese"", ""sour cream"", ""Worcestershire sauce"", ""paprika"", ""black pepper"", ""fresh chives"")",4.5,2.0,2997.1,255.1,144.2,737.3,3056.2,43.0,5.1,17.8,141.6,,1 24 ounce ball
3776,Eggs for People Who Don't Like Eggs,1485,Sandra E.,PT5M,PT5M,PT10M,2009-10-05T17:33:00Z,"I've been trying to get more protein rich meals, but I really hate eggs.  This is the only way I've come up with to eat them without having to add any carbs.  Super simple and I can't taste the egginess at all.  I use pancetta because it's really flavourful and the taste explodes in your mouth and covers up any egg taste, but I'm sure any type of meat would do.  I make my own pizza sauce once in a while and then freeze them in ice cube trays.  The 1/4 cup sauce is an estimate, you may want to adjust if it's a really thin watery sauce.  Also, I'm sure salsa would work just as well.",< 15 Mins,"c(""eggs"", ""red bell pepper"", ""pancetta"")",,,248.5,16.1,4.0,423.0,441.8,11.4,1.4,8.8,14.4,,
3777,Pizzaiola Beef Rissoles,4603,Sonya01,PT16M,PT10M,PT26M,2009-10-06T11:39:00Z,Make and share this Pizzaiola Beef Rissoles recipe from Food.com.,Meat,"c(""beef mince"", ""garlic clove"", ""onion"", ""dried oregano"", ""tomato paste"", ""cheese"", ""basil"", ""water"")",,,130.8,9.5,3.9,32.6,131.1,2.6,0.5,1.1,8.5,,12 rissoles
3778,Summertime Spaghetti,7513,KiwiMegan,PT20M,PT30M,PT50M,2009-10-06T11:40:00Z,Make and share this Summertime Spaghetti recipe from Food.com.,Spaghetti,"c(""spaghetti"", ""olive oil"", ""garlic clove"", ""parmesan cheese"", ""fresh basil"", ""cherry tomatoes"")",5.0,1.0,461.4,28.0,3.9,0.0,6.3,45.0,2.5,2.5,8.0,4.0,4 plates
3779,Green (Un-Ripe) Tomato Salsa for Canning,4599,yogiclarebear,PT1H,PT30M,PT1H30M,2009-10-07T11:31:00Z,Summer heat came late and left a bit early this year...leaving lots of green tomatoes!  This &quot;throw together&quot; green tomato salsa was declared &quot;the best salsa I've ever had&quot; by my brother-in-law.  Cooking time includes canning process.,Peppers,"c(""green tomatoes"", ""yellow onions"", ""red bell peppers"", ""garlic cloves"", ""fresh cilantro"", ""lime juice"", ""vinegar"", ""salt"", ""cumin"", ""dried oregano leaves"", ""pepper"", ""cayenne"", ""sugar"")",5.0,63.0,146.1,1.1,0.2,0.0,918.8,32.4,7.1,19.6,5.7,,8 pints
3780,Katsons Chorizo Lasagna,7637,KATSONS Chamorro Sa,PT1H,PT1H,PT2H,2009-10-07T11:47:00Z,"Chamorro Chorizo or, Island Sausage as some call it steps in as the meat of choice for this interesting island twist to an old recipe.

You can see more recipes like this at www.katsons.com",One Dish Meal,"c(""chorizo sausage"", ""Italian tomatoes"", ""onion"", ""garlic cloves"", ""olive oil"", ""ricotta cheese"", ""mozzarella cheese"")",5.0,1.0,1029.8,65.8,28.4,163.9,1486.2,56.8,5.0,9.3,52.7,,1 Lasagne
3781,Quick and Easy Meatball Minestrone,7638,Chef Emily,PT25M,PT10M,PT35M,2009-10-07T12:09:00Z,"A very easy and yummy soup. NOTE: you can remove the meatballs, and subsistute vegetable broth for chicken broth, like I do, since I am a vegetarian.

This recipe came from Woman's World (I believe)",Beans,"c(""low sodium chicken broth"", ""white beans"", ""water"", ""parsley"", ""parmesan cheese"")",,,245.0,4.2,0.7,0.0,712.0,42.3,7.1,12.1,11.8,6.0,
3782,Black Pepper and Parm Cheesy Popcorn,436,Sharon123,PT8M,PT5M,PT13M,2009-10-07T12:25:00Z,"If you love black pepper you will love this! If you wish, you may use less, to taste. Adapted from Rachael Ray's Big Orange Book cookbook. Enjoy!",Lunch/Snacks,"c(""butter"", ""coarse black pepper"", ""parmigiano-reggiano cheese"")",5.0,4.0,469.9,47.0,16.0,52.1,591.0,1.7,0.3,0.0,11.6,,2 quarts popped corn
3783,Calzone Recipe,3211,fraserwag,PT15M,PT1H15M,PT1H30M,2009-10-07T14:10:00Z,Make and share this Calzone Recipe recipe from Food.com.,< 4 Hours,"c(""olive oil"", ""garlic cloves"", ""thyme"", ""butter"", ""tomato sauce"", ""ham"", ""mozzarella cheese"", ""mozzarella cheese"", ""white flour"", ""semolina flour"", ""fine sea salt"", ""dry active yeast"", ""sugar"", ""extra virgin olive oil"", ""water"")",,,926.5,19.2,6.5,20.3,1436.4,161.0,8.0,5.5,26.1,,
3784,Ravioli Bake (Ww),489,ellie_,PT40M,PT15M,PT55M,2009-10-07T14:11:00Z,Make and share this Ravioli Bake (Ww) recipe from Food.com.,One Dish Meal,"c(""frozen spinach"", ""part-skim mozzarella cheese"", ""parmesan cheese"")",4.5,2.0,329.1,15.0,7.2,38.5,1323.0,27.6,5.5,17.1,24.2,4.0,
3785,Cinnamon Snails,6578,Chef mariajane,PT8M,PT0S,PT8M,2009-10-07T14:17:00Z,Kids will love to help decorate these cinnamony critters almost as much as they will love to eat them!!,Dessert,"c(""butter"", ""margarine"", ""brown sugar"", ""ground cinnamon"", ""baking powder"", ""egg"", ""vanilla"", ""all-purpose flour"", ""granulated sugar"", ""ground cinnamon"")",,,60.7,3.0,1.9,12.0,26.4,7.7,0.2,3.6,0.8,,48 snails
3786,Spicy Mac and Cheese,2399,Peacefulone,PT1H,PT30M,PT1H30M,2009-10-08T10:37:00Z,Make and share this Spicy Mac and Cheese recipe from Food.com.,Cheese,"c(""elbow macaroni"", ""cheddar cheese"", ""monterey jack pepper cheese"", ""all-purpose flour"", ""salt"", ""fresh ground black pepper"", ""cayenne pepper"", ""dry mustard"", ""nutmeg"", ""sour cream"", ""egg"", ""heavy cream"", ""half-and-half"", ""butter"")",,,515.6,36.8,22.7,133.6,612.7,23.9,1.0,1.6,22.4,10.0,
3787,Leek and Pepper Omelette,7014,TALIA 3,PT10M,PT5M,PT15M,2009-10-08T11:00:00Z,"I found this recipe in Janet Wright's book &quot;The top 100 health tips&quot;, published by Lifetime Distributers, Castle Hill, Australia.
Janet says &quot;Eating the right meal within an hour or two after excercise could make the biggest difference you've noticed yet. That's the time when your body needs - and most effectively uses - food to turn your effort into stronger muscles and increased energy levels. It's also when you burn fat most effectively. Eggs are a concentrated source of muscle-building amino acids and other body-building nutrients. They're also rich in vitamin K, which helps to heal bruises and other minor sports injuries. This vitamin works by ensuring that blood is able to clot normally, so it could also reduce the danger of blood clots in arteries.&quot;
The original recipe called for groundnut oil, but I think butter would work just fine - or any other oil you have on hand.
This would make a nice breakfast for an extremely hungry person, or could be shared among a few people. If you're just making it for yourself, you might want to halve it.
I haven't tried this recipe yet.",Breakfast,"c(""butter"", ""leek"", ""cold water"", ""sweet pepper"", ""eggs"")",,,120.3,8.0,3.4,219.1,95.6,5.3,1.0,2.5,7.0,4.0,4 serves
